"subject" "activity" "measurement_id"
25 "WALKING_UPSTAIRS" 5261
25 "WALKING_UPSTAIRS" 5262
25 "WALKING_UPSTAIRS" 5263
25 "WALKING_UPSTAIRS" 5264
25 "WALKING_UPSTAIRS" 5265
25 "WALKING_UPSTAIRS" 5266
25 "WALKING_UPSTAIRS" 5267
25 "WALKING_UPSTAIRS" 5268
25 "WALKING_UPSTAIRS" 5269
25 "WALKING_UPSTAIRS" 5270
25 "WALKING_UPSTAIRS" 5271
25 "STANDING" 5272
25 "STANDING" 5273
25 "STANDING" 5274
25 "STANDING" 5275
25 "STANDING" 5276
25 "STANDING" 5277
25 "STANDING" 5278
25 "STANDING" 5279
25 "STANDING" 5280
25 "STANDING" 5281
25 "STANDING" 5282
25 "STANDING" 5283
25 "STANDING" 5284
25 "STANDING" 5285
25 "STANDING" 5286
25 "STANDING" 5287
25 "STANDING" 5288
25 "STANDING" 5289
25 "STANDING" 5290
25 "STANDING" 5291
25 "STANDING" 5292
25 "STANDING" 5293
25 "STANDING" 5294
25 "STANDING" 5295
25 "STANDING" 5296
25 "STANDING" 5297
25 "STANDING" 5298
25 "STANDING" 5299
25 "STANDING" 5300
25 "STANDING" 5301
25 "STANDING" 5302
25 "STANDING" 5303
25 "STANDING" 5304
25 "STANDING" 5305
25 "STANDING" 5306
25 "STANDING" 5307
25 "STANDING" 5308
25 "SITTING" 5309
25 "SITTING" 5310
25 "SITTING" 5311
25 "SITTING" 5312
25 "SITTING" 5313
25 "SITTING" 5314
25 "SITTING" 5315
25 "SITTING" 5316
25 "SITTING" 5317
25 "SITTING" 5318
25 "SITTING" 5319
25 "SITTING" 5320
25 "SITTING" 5321
25 "SITTING" 5322
25 "SITTING" 5323
25 "SITTING" 5324
25 "SITTING" 5325
25 "SITTING" 5326
25 "SITTING" 5327
25 "SITTING" 5328
25 "SITTING" 5329
25 "SITTING" 5330
25 "SITTING" 5331
25 "SITTING" 5332
25 "SITTING" 5333
25 "SITTING" 5334
25 "SITTING" 5335
25 "SITTING" 5336
25 "SITTING" 5337
25 "SITTING" 5338
25 "SITTING" 5339
25 "LAYING" 5340
25 "LAYING" 5341
25 "LAYING" 5342
25 "LAYING" 5343
25 "LAYING" 5344
25 "LAYING" 5345
25 "LAYING" 5346
25 "LAYING" 5347
25 "LAYING" 5348
25 "LAYING" 5349
25 "LAYING" 5350
25 "LAYING" 5351
25 "LAYING" 5352
25 "LAYING" 5353
25 "LAYING" 5354
25 "LAYING" 5355
25 "LAYING" 5356
25 "LAYING" 5357
25 "LAYING" 5358
25 "LAYING" 5359
25 "LAYING" 5360
25 "LAYING" 5361
25 "LAYING" 5362
25 "LAYING" 5363
25 "LAYING" 5364
25 "LAYING" 5365
25 "LAYING" 5366
25 "LAYING" 5367
25 "LAYING" 5368
25 "LAYING" 5369
25 "LAYING" 5370
25 "LAYING" 5371
25 "LAYING" 5372
25 "LAYING" 5373
25 "LAYING" 5374
25 "LAYING" 5375
25 "LAYING" 5376
25 "LAYING" 5377
25 "LAYING" 5378
25 "LAYING" 5379
25 "WALKING" 5380
25 "WALKING" 5381
25 "WALKING" 5382
25 "WALKING" 5383
25 "WALKING" 5384
25 "WALKING" 5385
25 "WALKING" 5386
25 "WALKING" 5387
25 "WALKING" 5388
25 "WALKING" 5389
25 "WALKING" 5390
25 "WALKING" 5391
25 "WALKING" 5392
25 "WALKING" 5393
25 "WALKING" 5394
25 "WALKING" 5395
25 "WALKING" 5396
25 "WALKING" 5397
25 "WALKING" 5398
25 "WALKING" 5399
25 "WALKING" 5400
25 "WALKING" 5401
25 "WALKING" 5402
25 "WALKING" 5403
25 "WALKING" 5404
25 "WALKING" 5405
25 "WALKING" 5406
25 "WALKING" 5407
25 "WALKING" 5408
25 "WALKING" 5409
25 "WALKING" 5410
25 "WALKING" 5411
25 "WALKING" 5412
25 "WALKING" 5413
25 "WALKING" 5414
25 "WALKING" 5415
25 "WALKING" 5416
25 "WALKING" 5417
25 "WALKING_DOWNSTAIRS" 5418
25 "WALKING_DOWNSTAIRS" 5419
25 "WALKING_DOWNSTAIRS" 5420
25 "WALKING_DOWNSTAIRS" 5421
25 "WALKING_DOWNSTAIRS" 5422
25 "WALKING_DOWNSTAIRS" 5423
25 "WALKING_DOWNSTAIRS" 5424
25 "WALKING_DOWNSTAIRS" 5425
25 "WALKING_DOWNSTAIRS" 5426
25 "WALKING_DOWNSTAIRS" 5427
25 "WALKING_DOWNSTAIRS" 5428
25 "WALKING_DOWNSTAIRS" 5429
25 "WALKING_DOWNSTAIRS" 5430
25 "WALKING_DOWNSTAIRS" 5431
25 "WALKING_DOWNSTAIRS" 5432
25 "WALKING_DOWNSTAIRS" 5433
25 "WALKING_DOWNSTAIRS" 5434
25 "WALKING_DOWNSTAIRS" 5435
25 "WALKING_DOWNSTAIRS" 5436
25 "WALKING_DOWNSTAIRS" 5437
25 "WALKING_DOWNSTAIRS" 5438
25 "WALKING_DOWNSTAIRS" 5439
25 "WALKING_DOWNSTAIRS" 5440
25 "WALKING_DOWNSTAIRS" 5441
25 "WALKING_DOWNSTAIRS" 5442
25 "WALKING_DOWNSTAIRS" 5443
25 "WALKING_DOWNSTAIRS" 5444
25 "WALKING_DOWNSTAIRS" 5445
25 "WALKING_UPSTAIRS" 5446
25 "WALKING_UPSTAIRS" 5447
25 "WALKING_UPSTAIRS" 5448
25 "WALKING_UPSTAIRS" 5449
25 "WALKING_UPSTAIRS" 5450
25 "WALKING_UPSTAIRS" 5451
25 "WALKING_UPSTAIRS" 5452
25 "WALKING_UPSTAIRS" 5453
25 "WALKING_UPSTAIRS" 5454
25 "WALKING_UPSTAIRS" 5455
25 "WALKING_UPSTAIRS" 5456
25 "WALKING_UPSTAIRS" 5457
25 "WALKING_UPSTAIRS" 5458
25 "WALKING_UPSTAIRS" 5459
25 "WALKING_UPSTAIRS" 5460
25 "WALKING_UPSTAIRS" 5461
25 "WALKING_UPSTAIRS" 5462
25 "WALKING_UPSTAIRS" 5463
25 "WALKING_UPSTAIRS" 5464
25 "WALKING_UPSTAIRS" 5465
25 "WALKING_UPSTAIRS" 5466
25 "WALKING_UPSTAIRS" 5467
25 "WALKING_UPSTAIRS" 5468
25 "WALKING_UPSTAIRS" 5469
25 "WALKING_UPSTAIRS" 5470
25 "WALKING_UPSTAIRS" 5471
25 "WALKING_UPSTAIRS" 5472
25 "WALKING_UPSTAIRS" 5473
25 "WALKING_UPSTAIRS" 5474
25 "WALKING_UPSTAIRS" 5475
26 "STANDING" 5476
26 "STANDING" 5477
26 "STANDING" 5478
26 "STANDING" 5479
26 "STANDING" 5480
26 "STANDING" 5481
26 "STANDING" 5482
26 "STANDING" 5483
26 "STANDING" 5484
26 "STANDING" 5485
26 "STANDING" 5486
26 "STANDING" 5487
26 "STANDING" 5488
26 "STANDING" 5489
26 "STANDING" 5490
26 "STANDING" 5491
26 "STANDING" 5492
26 "STANDING" 5493
26 "STANDING" 5494
26 "STANDING" 5495
26 "STANDING" 5496
26 "STANDING" 5497
26 "STANDING" 5498
26 "STANDING" 5499
26 "STANDING" 5500
26 "STANDING" 5501
26 "STANDING" 5502
26 "STANDING" 5503
26 "STANDING" 5504
26 "STANDING" 5505
26 "STANDING" 5506
26 "STANDING" 5507
26 "STANDING" 5508
26 "STANDING" 5509
26 "STANDING" 5510
26 "STANDING" 5511
26 "STANDING" 5512
26 "STANDING" 5513
26 "SITTING" 5514
26 "SITTING" 5515
26 "SITTING" 5516
26 "SITTING" 5517
26 "SITTING" 5518
26 "SITTING" 5519
26 "SITTING" 5520
26 "SITTING" 5521
26 "SITTING" 5522
26 "SITTING" 5523
26 "SITTING" 5524
26 "SITTING" 5525
26 "SITTING" 5526
26 "SITTING" 5527
26 "SITTING" 5528
26 "SITTING" 5529
26 "SITTING" 5530
26 "SITTING" 5531
26 "SITTING" 5532
26 "SITTING" 5533
26 "SITTING" 5534
26 "SITTING" 5535
26 "SITTING" 5536
26 "SITTING" 5537
26 "SITTING" 5538
26 "SITTING" 5539
26 "SITTING" 5540
26 "SITTING" 5541
26 "SITTING" 5542
26 "SITTING" 5543
26 "SITTING" 5544
26 "SITTING" 5545
26 "SITTING" 5546
26 "SITTING" 5547
26 "SITTING" 5548
26 "SITTING" 5549
26 "SITTING" 5550
26 "SITTING" 5551
26 "SITTING" 5552
26 "SITTING" 5553
26 "SITTING" 5554
26 "SITTING" 5555
26 "SITTING" 5556
26 "SITTING" 5557
26 "LAYING" 5558
26 "LAYING" 5559
26 "LAYING" 5560
26 "LAYING" 5561
26 "LAYING" 5562
26 "LAYING" 5563
26 "LAYING" 5564
26 "LAYING" 5565
26 "LAYING" 5566
26 "LAYING" 5567
26 "LAYING" 5568
26 "LAYING" 5569
26 "LAYING" 5570
26 "LAYING" 5571
26 "LAYING" 5572
26 "LAYING" 5573
26 "LAYING" 5574
26 "LAYING" 5575
26 "LAYING" 5576
26 "LAYING" 5577
26 "LAYING" 5578
26 "LAYING" 5579
26 "LAYING" 5580
26 "LAYING" 5581
26 "LAYING" 5582
26 "LAYING" 5583
26 "LAYING" 5584
26 "LAYING" 5585
26 "LAYING" 5586
26 "LAYING" 5587
26 "LAYING" 5588
26 "LAYING" 5589
26 "LAYING" 5590
26 "LAYING" 5591
26 "WALKING" 5592
26 "WALKING" 5593
26 "WALKING" 5594
26 "WALKING" 5595
26 "WALKING" 5596
26 "WALKING" 5597
26 "WALKING" 5598
26 "WALKING" 5599
26 "WALKING" 5600
26 "WALKING" 5601
26 "WALKING" 5602
26 "WALKING" 5603
26 "WALKING" 5604
26 "WALKING" 5605
26 "WALKING" 5606
26 "WALKING" 5607
26 "WALKING" 5608
26 "WALKING" 5609
26 "WALKING" 5610
26 "WALKING" 5611
26 "WALKING" 5612
26 "WALKING" 5613
26 "WALKING" 5614
26 "WALKING" 5615
26 "WALKING" 5616
26 "WALKING" 5617
26 "WALKING" 5618
26 "WALKING" 5619
26 "WALKING_DOWNSTAIRS" 5620
26 "WALKING_DOWNSTAIRS" 5621
26 "WALKING_DOWNSTAIRS" 5622
26 "WALKING_DOWNSTAIRS" 5623
26 "WALKING_DOWNSTAIRS" 5624
26 "WALKING_DOWNSTAIRS" 5625
26 "WALKING_DOWNSTAIRS" 5626
26 "WALKING_DOWNSTAIRS" 5627
26 "WALKING_DOWNSTAIRS" 5628
26 "WALKING_DOWNSTAIRS" 5629
26 "WALKING_DOWNSTAIRS" 5630
26 "WALKING_DOWNSTAIRS" 5631
26 "WALKING_DOWNSTAIRS" 5632
26 "WALKING_DOWNSTAIRS" 5633
26 "WALKING_DOWNSTAIRS" 5634
26 "WALKING_DOWNSTAIRS" 5635
26 "WALKING_DOWNSTAIRS" 5636
26 "WALKING_DOWNSTAIRS" 5637
26 "WALKING_DOWNSTAIRS" 5638
26 "WALKING_DOWNSTAIRS" 5639
26 "WALKING_DOWNSTAIRS" 5640
26 "WALKING_DOWNSTAIRS" 5641
26 "WALKING_DOWNSTAIRS" 5642
26 "WALKING_DOWNSTAIRS" 5643
26 "WALKING_DOWNSTAIRS" 5644
26 "WALKING_UPSTAIRS" 5645
26 "WALKING_UPSTAIRS" 5646
26 "WALKING_UPSTAIRS" 5647
26 "WALKING_UPSTAIRS" 5648
26 "WALKING_UPSTAIRS" 5649
26 "WALKING_UPSTAIRS" 5650
26 "WALKING_UPSTAIRS" 5651
26 "WALKING_UPSTAIRS" 5652
26 "WALKING_UPSTAIRS" 5653
26 "WALKING_UPSTAIRS" 5654
26 "WALKING_UPSTAIRS" 5655
26 "WALKING_UPSTAIRS" 5656
26 "WALKING_UPSTAIRS" 5657
26 "WALKING_UPSTAIRS" 5658
26 "WALKING_UPSTAIRS" 5659
26 "WALKING_UPSTAIRS" 5660
26 "WALKING_UPSTAIRS" 5661
26 "WALKING_UPSTAIRS" 5662
26 "WALKING_UPSTAIRS" 5663
26 "WALKING_UPSTAIRS" 5664
26 "WALKING_UPSTAIRS" 5665
26 "WALKING_UPSTAIRS" 5666
26 "WALKING_UPSTAIRS" 5667
26 "WALKING_UPSTAIRS" 5668
26 "WALKING_UPSTAIRS" 5669
26 "WALKING_UPSTAIRS" 5670
26 "WALKING_UPSTAIRS" 5671
26 "WALKING_UPSTAIRS" 5672
26 "STANDING" 5673
26 "STANDING" 5674
26 "STANDING" 5675
26 "STANDING" 5676
26 "STANDING" 5677
26 "STANDING" 5678
26 "STANDING" 5679
26 "STANDING" 5680
26 "STANDING" 5681
26 "STANDING" 5682
26 "STANDING" 5683
26 "STANDING" 5684
26 "STANDING" 5685
26 "STANDING" 5686
26 "STANDING" 5687
26 "STANDING" 5688
26 "STANDING" 5689
26 "STANDING" 5690
26 "STANDING" 5691
26 "STANDING" 5692
26 "STANDING" 5693
26 "STANDING" 5694
26 "STANDING" 5695
26 "STANDING" 5696
26 "STANDING" 5697
26 "STANDING" 5698
26 "STANDING" 5699
26 "STANDING" 5700
26 "STANDING" 5701
26 "STANDING" 5702
26 "STANDING" 5703
26 "STANDING" 5704
26 "STANDING" 5705
26 "STANDING" 5706
26 "STANDING" 5707
26 "STANDING" 5708
26 "SITTING" 5709
26 "SITTING" 5710
26 "SITTING" 5711
26 "SITTING" 5712
26 "SITTING" 5713
26 "SITTING" 5714
26 "SITTING" 5715
26 "SITTING" 5716
26 "SITTING" 5717
26 "SITTING" 5718
26 "SITTING" 5719
26 "SITTING" 5720
26 "SITTING" 5721
26 "SITTING" 5722
26 "SITTING" 5723
26 "SITTING" 5724
26 "SITTING" 5725
26 "SITTING" 5726
26 "SITTING" 5727
26 "SITTING" 5728
26 "SITTING" 5729
26 "SITTING" 5730
26 "SITTING" 5731
26 "SITTING" 5732
26 "SITTING" 5733
26 "SITTING" 5734
26 "SITTING" 5735
26 "SITTING" 5736
26 "SITTING" 5737
26 "SITTING" 5738
26 "SITTING" 5739
26 "SITTING" 5740
26 "SITTING" 5741
26 "SITTING" 5742
26 "LAYING" 5743
26 "LAYING" 5744
26 "LAYING" 5745
26 "LAYING" 5746
26 "LAYING" 5747
26 "LAYING" 5748
26 "LAYING" 5749
26 "LAYING" 5750
26 "LAYING" 5751
26 "LAYING" 5752
26 "LAYING" 5753
26 "LAYING" 5754
26 "LAYING" 5755
26 "LAYING" 5756
26 "LAYING" 5757
26 "LAYING" 5758
26 "LAYING" 5759
26 "LAYING" 5760
26 "LAYING" 5761
26 "LAYING" 5762
26 "LAYING" 5763
26 "LAYING" 5764
26 "LAYING" 5765
26 "LAYING" 5766
26 "LAYING" 5767
26 "LAYING" 5768
26 "LAYING" 5769
26 "LAYING" 5770
26 "LAYING" 5771
26 "LAYING" 5772
26 "LAYING" 5773
26 "LAYING" 5774
26 "LAYING" 5775
26 "LAYING" 5776
26 "LAYING" 5777
26 "LAYING" 5778
26 "LAYING" 5779
26 "LAYING" 5780
26 "LAYING" 5781
26 "LAYING" 5782
26 "LAYING" 5783
26 "LAYING" 5784
26 "WALKING" 5785
26 "WALKING" 5786
26 "WALKING" 5787
26 "WALKING" 5788
26 "WALKING" 5789
26 "WALKING" 5790
26 "WALKING" 5791
26 "WALKING" 5792
26 "WALKING" 5793
26 "WALKING" 5794
26 "WALKING" 5795
26 "WALKING" 5796
26 "WALKING" 5797
26 "WALKING" 5798
26 "WALKING" 5799
26 "WALKING" 5800
26 "WALKING" 5801
26 "WALKING" 5802
26 "WALKING" 5803
26 "WALKING" 5804
26 "WALKING" 5805
26 "WALKING" 5806
26 "WALKING" 5807
26 "WALKING" 5808
26 "WALKING" 5809
26 "WALKING" 5810
26 "WALKING" 5811
26 "WALKING" 5812
26 "WALKING" 5813
26 "WALKING" 5814
26 "WALKING" 5815
26 "WALKING_DOWNSTAIRS" 5816
26 "WALKING_DOWNSTAIRS" 5817
26 "WALKING_DOWNSTAIRS" 5818
26 "WALKING_DOWNSTAIRS" 5819
26 "WALKING_DOWNSTAIRS" 5820
26 "WALKING_DOWNSTAIRS" 5821
26 "WALKING_DOWNSTAIRS" 5822
26 "WALKING_DOWNSTAIRS" 5823
26 "WALKING_DOWNSTAIRS" 5824
26 "WALKING_DOWNSTAIRS" 5825
26 "WALKING_DOWNSTAIRS" 5826
26 "WALKING_DOWNSTAIRS" 5827
26 "WALKING_DOWNSTAIRS" 5828
26 "WALKING_DOWNSTAIRS" 5829
26 "WALKING_DOWNSTAIRS" 5830
26 "WALKING_DOWNSTAIRS" 5831
26 "WALKING_DOWNSTAIRS" 5832
26 "WALKING_UPSTAIRS" 5833
26 "WALKING_UPSTAIRS" 5834
26 "WALKING_UPSTAIRS" 5835
26 "WALKING_UPSTAIRS" 5836
26 "WALKING_UPSTAIRS" 5837
26 "WALKING_UPSTAIRS" 5838
26 "WALKING_UPSTAIRS" 5839
26 "WALKING_UPSTAIRS" 5840
26 "WALKING_UPSTAIRS" 5841
26 "WALKING_UPSTAIRS" 5842
26 "WALKING_UPSTAIRS" 5843
26 "WALKING_UPSTAIRS" 5844
26 "WALKING_UPSTAIRS" 5845
26 "WALKING_UPSTAIRS" 5846
26 "WALKING_UPSTAIRS" 5847
26 "WALKING_UPSTAIRS" 5848
26 "WALKING_UPSTAIRS" 5849
26 "WALKING_UPSTAIRS" 5850
26 "WALKING_DOWNSTAIRS" 5851
26 "WALKING_DOWNSTAIRS" 5852
26 "WALKING_DOWNSTAIRS" 5853
26 "WALKING_DOWNSTAIRS" 5854
26 "WALKING_DOWNSTAIRS" 5855
26 "WALKING_DOWNSTAIRS" 5856
26 "WALKING_DOWNSTAIRS" 5857
26 "WALKING_DOWNSTAIRS" 5858
26 "WALKING_UPSTAIRS" 5859
26 "WALKING_UPSTAIRS" 5860
26 "WALKING_UPSTAIRS" 5861
26 "WALKING_UPSTAIRS" 5862
26 "WALKING_UPSTAIRS" 5863
26 "WALKING_UPSTAIRS" 5864
26 "WALKING_UPSTAIRS" 5865
26 "WALKING_UPSTAIRS" 5866
26 "WALKING_UPSTAIRS" 5867
27 "STANDING" 5868
27 "STANDING" 5869
27 "STANDING" 5870
27 "STANDING" 5871
27 "STANDING" 5872
27 "STANDING" 5873
27 "STANDING" 5874
27 "STANDING" 5875
27 "STANDING" 5876
27 "STANDING" 5877
27 "STANDING" 5878
27 "STANDING" 5879
27 "STANDING" 5880
27 "STANDING" 5881
27 "STANDING" 5882
27 "STANDING" 5883
27 "STANDING" 5884
27 "STANDING" 5885
27 "STANDING" 5886
27 "STANDING" 5887
27 "STANDING" 5888
27 "STANDING" 5889
27 "STANDING" 5890
27 "STANDING" 5891
27 "STANDING" 5892
27 "STANDING" 5893
27 "STANDING" 5894
27 "STANDING" 5895
27 "STANDING" 5896
27 "STANDING" 5897
27 "STANDING" 5898
27 "STANDING" 5899
27 "STANDING" 5900
27 "STANDING" 5901
27 "STANDING" 5902
27 "STANDING" 5903
27 "SITTING" 5904
27 "SITTING" 5905
27 "SITTING" 5906
27 "SITTING" 5907
27 "SITTING" 5908
27 "SITTING" 5909
27 "SITTING" 5910
27 "SITTING" 5911
27 "SITTING" 5912
27 "SITTING" 5913
27 "SITTING" 5914
27 "SITTING" 5915
27 "SITTING" 5916
27 "SITTING" 5917
27 "SITTING" 5918
27 "SITTING" 5919
27 "SITTING" 5920
27 "SITTING" 5921
27 "SITTING" 5922
27 "SITTING" 5923
27 "SITTING" 5924
27 "SITTING" 5925
27 "SITTING" 5926
27 "SITTING" 5927
27 "SITTING" 5928
27 "SITTING" 5929
27 "SITTING" 5930
27 "SITTING" 5931
27 "SITTING" 5932
27 "SITTING" 5933
27 "SITTING" 5934
27 "SITTING" 5935
27 "SITTING" 5936
27 "SITTING" 5937
27 "SITTING" 5938
27 "SITTING" 5939
27 "SITTING" 5940
27 "LAYING" 5941
27 "LAYING" 5942
27 "LAYING" 5943
27 "LAYING" 5944
27 "LAYING" 5945
27 "LAYING" 5946
27 "LAYING" 5947
27 "LAYING" 5948
27 "LAYING" 5949
27 "LAYING" 5950
27 "LAYING" 5951
27 "LAYING" 5952
27 "LAYING" 5953
27 "LAYING" 5954
27 "LAYING" 5955
27 "LAYING" 5956
27 "LAYING" 5957
27 "LAYING" 5958
27 "LAYING" 5959
27 "LAYING" 5960
27 "LAYING" 5961
27 "LAYING" 5962
27 "LAYING" 5963
27 "LAYING" 5964
27 "LAYING" 5965
27 "LAYING" 5966
27 "LAYING" 5967
27 "LAYING" 5968
27 "LAYING" 5969
27 "LAYING" 5970
27 "LAYING" 5971
27 "LAYING" 5972
27 "LAYING" 5973
27 "LAYING" 5974
27 "LAYING" 5975
27 "LAYING" 5976
27 "WALKING" 5977
27 "WALKING" 5978
27 "WALKING" 5979
27 "WALKING" 5980
27 "WALKING" 5981
27 "WALKING" 5982
27 "WALKING" 5983
27 "WALKING" 5984
27 "WALKING" 5985
27 "WALKING" 5986
27 "WALKING" 5987
27 "WALKING" 5988
27 "WALKING" 5989
27 "WALKING" 5990
27 "WALKING" 5991
27 "WALKING" 5992
27 "WALKING" 5993
27 "WALKING" 5994
27 "WALKING" 5995
27 "WALKING" 5996
27 "WALKING" 5997
27 "WALKING" 5998
27 "WALKING" 5999
27 "WALKING" 6000
27 "WALKING" 6001
27 "WALKING" 6002
27 "WALKING" 6003
27 "WALKING" 6004
27 "WALKING_DOWNSTAIRS" 6005
27 "WALKING_DOWNSTAIRS" 6006
27 "WALKING_DOWNSTAIRS" 6007
27 "WALKING_DOWNSTAIRS" 6008
27 "WALKING_DOWNSTAIRS" 6009
27 "WALKING_DOWNSTAIRS" 6010
27 "WALKING_DOWNSTAIRS" 6011
27 "WALKING_DOWNSTAIRS" 6012
27 "WALKING_DOWNSTAIRS" 6013
27 "WALKING_DOWNSTAIRS" 6014
27 "WALKING_DOWNSTAIRS" 6015
27 "WALKING_DOWNSTAIRS" 6016
27 "WALKING_DOWNSTAIRS" 6017
27 "WALKING_DOWNSTAIRS" 6018
27 "WALKING_DOWNSTAIRS" 6019
27 "WALKING_DOWNSTAIRS" 6020
27 "WALKING_DOWNSTAIRS" 6021
27 "WALKING_DOWNSTAIRS" 6022
27 "WALKING_DOWNSTAIRS" 6023
27 "WALKING_DOWNSTAIRS" 6024
27 "WALKING_DOWNSTAIRS" 6025
27 "WALKING_DOWNSTAIRS" 6026
27 "WALKING_UPSTAIRS" 6027
27 "WALKING_UPSTAIRS" 6028
27 "WALKING_UPSTAIRS" 6029
27 "WALKING_UPSTAIRS" 6030
27 "WALKING_UPSTAIRS" 6031
27 "WALKING_UPSTAIRS" 6032
27 "WALKING_UPSTAIRS" 6033
27 "WALKING_UPSTAIRS" 6034
27 "WALKING_UPSTAIRS" 6035
27 "WALKING_UPSTAIRS" 6036
27 "WALKING_UPSTAIRS" 6037
27 "WALKING_UPSTAIRS" 6038
27 "WALKING_UPSTAIRS" 6039
27 "WALKING_UPSTAIRS" 6040
27 "WALKING_UPSTAIRS" 6041
27 "WALKING_UPSTAIRS" 6042
27 "WALKING_UPSTAIRS" 6043
27 "WALKING_UPSTAIRS" 6044
27 "WALKING_UPSTAIRS" 6045
27 "WALKING_UPSTAIRS" 6046
27 "WALKING_UPSTAIRS" 6047
27 "WALKING_UPSTAIRS" 6048
27 "WALKING_UPSTAIRS" 6049
27 "WALKING_UPSTAIRS" 6050
27 "WALKING_UPSTAIRS" 6051
27 "STANDING" 6052
27 "STANDING" 6053
27 "STANDING" 6054
27 "STANDING" 6055
27 "STANDING" 6056
27 "STANDING" 6057
27 "STANDING" 6058
27 "STANDING" 6059
27 "STANDING" 6060
27 "STANDING" 6061
27 "STANDING" 6062
27 "STANDING" 6063
27 "STANDING" 6064
27 "STANDING" 6065
27 "STANDING" 6066
27 "STANDING" 6067
27 "STANDING" 6068
27 "STANDING" 6069
27 "STANDING" 6070
27 "STANDING" 6071
27 "STANDING" 6072
27 "STANDING" 6073
27 "STANDING" 6074
27 "STANDING" 6075
27 "STANDING" 6076
27 "STANDING" 6077
27 "STANDING" 6078
27 "STANDING" 6079
27 "STANDING" 6080
27 "STANDING" 6081
27 "STANDING" 6082
27 "STANDING" 6083
27 "STANDING" 6084
27 "STANDING" 6085
27 "STANDING" 6086
27 "STANDING" 6087
27 "STANDING" 6088
27 "STANDING" 6089
27 "STANDING" 6090
27 "STANDING" 6091
27 "STANDING" 6092
27 "STANDING" 6093
27 "STANDING" 6094
27 "STANDING" 6095
27 "SITTING" 6096
27 "SITTING" 6097
27 "SITTING" 6098
27 "SITTING" 6099
27 "SITTING" 6100
27 "SITTING" 6101
27 "SITTING" 6102
27 "SITTING" 6103
27 "SITTING" 6104
27 "SITTING" 6105
27 "SITTING" 6106
27 "SITTING" 6107
27 "SITTING" 6108
27 "SITTING" 6109
27 "SITTING" 6110
27 "SITTING" 6111
27 "SITTING" 6112
27 "SITTING" 6113
27 "SITTING" 6114
27 "SITTING" 6115
27 "SITTING" 6116
27 "SITTING" 6117
27 "SITTING" 6118
27 "SITTING" 6119
27 "SITTING" 6120
27 "SITTING" 6121
27 "SITTING" 6122
27 "SITTING" 6123
27 "SITTING" 6124
27 "SITTING" 6125
27 "SITTING" 6126
27 "SITTING" 6127
27 "SITTING" 6128
27 "LAYING" 6129
27 "LAYING" 6130
27 "LAYING" 6131
27 "LAYING" 6132
27 "LAYING" 6133
27 "LAYING" 6134
27 "LAYING" 6135
27 "LAYING" 6136
27 "LAYING" 6137
27 "LAYING" 6138
27 "LAYING" 6139
27 "LAYING" 6140
27 "LAYING" 6141
27 "LAYING" 6142
27 "LAYING" 6143
27 "LAYING" 6144
27 "LAYING" 6145
27 "LAYING" 6146
27 "LAYING" 6147
27 "LAYING" 6148
27 "LAYING" 6149
27 "LAYING" 6150
27 "LAYING" 6151
27 "LAYING" 6152
27 "LAYING" 6153
27 "LAYING" 6154
27 "LAYING" 6155
27 "LAYING" 6156
27 "LAYING" 6157
27 "LAYING" 6158
27 "LAYING" 6159
27 "LAYING" 6160
27 "LAYING" 6161
27 "LAYING" 6162
27 "LAYING" 6163
27 "LAYING" 6164
27 "LAYING" 6165
27 "LAYING" 6166
27 "WALKING" 6167
27 "WALKING" 6168
27 "WALKING" 6169
27 "WALKING" 6170
27 "WALKING" 6171
27 "WALKING" 6172
27 "WALKING" 6173
27 "WALKING" 6174
27 "WALKING" 6175
27 "WALKING" 6176
27 "WALKING" 6177
27 "WALKING" 6178
27 "WALKING" 6179
27 "WALKING" 6180
27 "WALKING" 6181
27 "WALKING" 6182
27 "WALKING" 6183
27 "WALKING" 6184
27 "WALKING" 6185
27 "WALKING" 6186
27 "WALKING" 6187
27 "WALKING" 6188
27 "WALKING" 6189
27 "WALKING" 6190
27 "WALKING" 6191
27 "WALKING" 6192
27 "WALKING" 6193
27 "WALKING" 6194
27 "WALKING" 6195
27 "WALKING_DOWNSTAIRS" 6196
27 "WALKING_DOWNSTAIRS" 6197
27 "WALKING_DOWNSTAIRS" 6198
27 "WALKING_DOWNSTAIRS" 6199
27 "WALKING_DOWNSTAIRS" 6200
27 "WALKING_DOWNSTAIRS" 6201
27 "WALKING_DOWNSTAIRS" 6202
27 "WALKING_DOWNSTAIRS" 6203
27 "WALKING_DOWNSTAIRS" 6204
27 "WALKING_DOWNSTAIRS" 6205
27 "WALKING_DOWNSTAIRS" 6206
27 "WALKING_DOWNSTAIRS" 6207
27 "WALKING_DOWNSTAIRS" 6208
27 "WALKING_DOWNSTAIRS" 6209
27 "WALKING_DOWNSTAIRS" 6210
27 "WALKING_DOWNSTAIRS" 6211
27 "WALKING_DOWNSTAIRS" 6212
27 "WALKING_DOWNSTAIRS" 6213
27 "WALKING_DOWNSTAIRS" 6214
27 "WALKING_DOWNSTAIRS" 6215
27 "WALKING_DOWNSTAIRS" 6216
27 "WALKING_DOWNSTAIRS" 6217
27 "WALKING_UPSTAIRS" 6218
27 "WALKING_UPSTAIRS" 6219
27 "WALKING_UPSTAIRS" 6220
